SampleDate,Location,LocationName,CRCArea,Boat#/InterviewNumber,Anglers,ChinCaught,CohoCaught,OtherSpCode,SpeciesName,#OtherSpCaught,Rel Sps Code,#Rel
100694,1041,,7,WN0604JF,2,,1,,,,4,1
100694,1231,,7,WN5937MC,1,,,,,,,
100694,1231,,7,WN189BW,1,,,,,,,
100694,1231,,7,WN903AT,2,,,,,,,
100694,1231,,7,WN4521P,1,,,,,,,
100694,1231,,7,WN9368JC,1,,,,,,,
100694,1231,,7,WN9033MD,1,,,,,,,
100694,1231,,7,WN9031A,2,,1,,,,,
100694,1231,,7,WN451B,1,,,,,,,
100694,1231,,7,WN4063KG,2,,,,,,,
100794,1153,,21,1,1,,,,,,,
100794,1153,,21,WN1639MC,2,,,,,,,
100794,1153,,21,WN3798LA,2,,,,,,,
100794,1153,,21,WN8002MB,3,,,,,,,
100894,1013,,7,WN4957MD,2,,,,,,,
100894,1013,,7,WN5143MC,2,,1,,,,,
100894,1013,,7,WN1800E,3,,1,,,,,
100894,1013,,7,WN218CK,2,,,,,,,
100894,1013,,7,WN8391MB,2,,2,,,,,
100894,1013,,7,WN8538GC,3,,,,,,4,1
100894,1013,,7,WN8095LI,2,,,,,,,
100894,1013,,7,WN0789RD,2,,,,,,,
100894,1013,,7,WN14M,2,,,,,,,
100894,1013,,7,WN2611JF,2,,,,,,,
100894,1013,,7,WN9549JD,2,,,,,,,
100894,1013,,7,WN1725LE,4,,,,,,,
100894,1013,,7,WN987DT,2,,,,,,,
100894,1153,,21,1,1,,,,,,,
100894,1153,,21,2,1,,,,,,,
100894,1153,,21,3,1,,,,,,,
100894,1153,,21,4,1,,,,,,,
100894,1153,,21,5,1,,,,,,,
100894,1153,,21,6,1,,,,,,,
100894,1153,,21,WN1663MC,2,,,,,,,
100894,1153,,21,WN3424MD,2,,,,,,,
100894,1153,,21,WN941J,1,,,,,,,
100894,1153,,21,WN2836NA,2,,,,,,,
100894,1153,,21,WN3798LA,1,,,,,,,
100894,1153,,21,7,1,,,,,,,
100894,1153,,21,8,1,,,,,,,
100894,1153,,21,9,1,,,,,,,
100894,1153,,21,10,1,,,,,,,
100894,1153,,21,11,1,,,,,,,
100994,1041,,7,WN738CN,2,,,,,,,
100994,1041,,7,WN5391MD,2,1,,,,,,
100994,1041,,7,WN5106ME,1,,,,,,,
100994,1041,,7,UNKNOWN,1,,,,,,,
100994,1041,,7,WN338DK,5,,,,,,,
100994,1041,,7,WN338DK,5,,,,,,,
100994,1041,,7,WN338DK,5,,,,,,,
100994,1041,,7,WN338DK,5,,,,,,,
100994,1041,,7,WN338DK,5,,,,,,,
100994,1041,,81,WN5597JF,2,,,,,,,
100994,1231,,7,WN4204LJ,4,,,,,,,
100994,1231,,7,WN7120MB,4,,,,,,,
100994,1231,,7,WN7120MB,4,,,,,,,
100994,1268,,7,WN0061NA,1,,,,,,,
100994,1268,,7,WN2873RC,3,,,,,,,
100994,1268,,7,WN29BT,3,,,,,,,
100994,1268,,7,WN8750MB,1,,,,,,,
100994,1268,,7,WN2420RB,4,,,,,,,
100994,1268,,7,WN009CX,2,,,,,,,
100994,1268,,7,WN0546NE,2,,,,,,,
100994,1268,,7,WN0392LE,2,,1,,,,,
100394,1187,,15,WN0236LI,2,,,,,,,
100494,1186,,15,WN0057MA,2,,,,,,,0
100494,1186,,15,WN6889MB,2,,,,,,,0
100494,1187,,15,WN0054MC,3,,,,,,,
100494,1187,,15,WN4180A,1,,,,,,4,1
100494,1187,,15,WN3060R,2,,,,,,,
100594,1107,,7,WN7366MD,3,1,,,,,1,3
100594,1107,,7,WN9417RA,2,1,,,,,,
100694,1369,,9,WN4120KR,2,,,,,,7,2
100794,1107,,7,WN9417RA,3,,,,,,1,2
100794,1107,,6,WN6083PE,2,,,,,,7,1
100794,1107,,7,WN2882RB,2,,,,,,4,2
100794,1186,,6,WN8521MA,1,,,,,,,0
100794,1186,,15,WN5684MB,1,,,,,,,0
100894,1107,,7,WN1684GA,2,,,,,,,
100894,1107,,7,WN754BE,2,2,,,,,,
100894,1107,,7,WN6858MD,3,2,,,,,1,2
100994,1187,,15,WN4180A,1,,,,,,,0
100994,1187,,15,WN4698MD,1,,,,,,,0
100494,1227,,17,WN9046LB,2,,,,,,,
100494,1227,,22,WN9046LB,2,,,,,,4,1
100494,1227,,17,WN6754NC,2,,,,,,,
100494,1227,,22,WN6754NC,2,,,,,,,
100494,1227,,22,WN1363NC,2,,,,,,1,2
100494,1227,,17,WN1363NC,2,,,,,,9,1
100494,1227,,22,WN6802RA,1,,1,,,,,
100494,1227,,17,WN6802RA,1,,,,,,,
100494,1227,,17,WN7832GC,1,,,,,,9,6
100494,1227,,22,WN643AP,2,,1,,,,,
100494,1227,,17,WN643AP,2,,,,,,9,4
100494,1227,,22,WN7780RA,1,,,,,,1,3
100494,1227,,17,WN7780RA,1,,,,,,,
100494,1227,,22,WN593BK,2,,,,,,1,2
100494,1227,,17,WN593BK,2,,1,,,,1,2
100494,1227,,22,WN2408L,1,,,,,,1,3
100494,1227,,22,WN8347T,2,,1,,,,,
100494,1227,,22,WN7301JR,2,,,,,,9,1
100494,1227,,22,WN373CM,1,,,,,,,
100494,1227,,17,WN6806K,2,,1,,,,,
100494,1227,,22,WN6806K,2,,,,,,,
100494,1227,,17,UNKNOWN,2,,,,,,1,6
100494,1227,,22,WN8729JR,1,,,,,,1,2
100494,1227,,10,UNKNOWN,1,,,,,,,
100494,1227,,10,UNKNOWN,1,,,,,,,
100494,1227,,22,WN7743JD,1,,,,,,,
100494,1227,,22,WN4081RB,2,,1,,,,1,5
100494,1227,,10,WN9697J,3,,,,,,,
100494,1227,,10,WN9697J,3,,,,,,,
100494,1227,,17,UNKNOWN,2,,,,,,,
100594,1151,,23,UNKNOWN,1,,,,,,,
100594,1151,,23,WN3199RD,2,,1,,,,9,4
100594,1151,,23,WN2360LH,1,,,,,,4,1
100594,1151,,23,WN9513ND,2,,4,,,,,
100594,1151,,23,UNKNOWN,2,,2,,,,1,1
100594,1151,,23,WN2099RA,2,,,,,,,
100594,1151,,23,WN8307JC,1,,,,,,1,1
100594,1151,,16,UNKNOWN,2,,,,,,1,1
100594,1151,,16,UNKNOWN,2,,,,,,,
100594,1151,,23,WN3650RC,2,,,,,,1,4
100594,1151,,23,WN3650RC,2,,,,,,4,1
100594,1151,,23,WN7572JD,2,,,,,,,
100594,1151,,23,WN1934LF,2,,,,,,9,2
100594,1151,,23,WN4738NC,2,1,1,,,,9,3
100594,1151,,16,WN6776R,1,1,,,,,,
100594,1151,,23,WN9890RC,1,,,,,,1,1
100694,1006,,17,WN4998RD,1,,,,,,,
100694,1006,,17,WN9162V,2,,,,,,,
100694,1006,,17,WN56BV,1,,,,,,1,2
100694,1006,,17,WN944BK,2,,1,,,,4,8
100694,1006,,17,WN5810KD,3,,,,,,,
100694,1006,,17,WN4336JR,1,,,,,,,
100694,1006,,17,WN3287JE,2,,2,,,,1,1
100694,1006,,17,WN223BL,1,,,,,,,
100694,1006,,17,WN223BL,3,,,,,,,
100694,1006,,17,WN5636KS,2,,,,,,1,4
100694,1006,,17,WN6604KS,1,,,,,,,
100694,1006,,17,WN3427LI,2,,,,,,,
100694,1006,,17,WN3319RA,1,,,,,,4,5
100694,1006,,17,WN7441LH,3,,,,,,,
100694,1006,,17,WN4496LC,2,,3,,,,9,1
100694,1006,,17,WN98LE,1,,,,,,,
100694,1006,,17,WN755GC,2,,1,,,,1,1
100694,1006,,17,WN6856ND,2,,1,,,,,
100694,1006,,17,WN4000GB,2,,,,,,1,3
100694,1006,,17,WN4373T,2,,4,,,,1,2
100694,1006,,17,WN5245GA,2,,,,,,1,6
100694,1006,,17,WN4325KG,2,,,,,,1,8
100694,1006,,17,UNKNOWN,4,,,,,,1,1
100694,1006,,11,WN6119S,1,,1,,,,1,1
100694,1006,,17,WN8718KD,3,,,,,,,
100694,1006,,17,WN5985K,2,,1,,,,1,10
100694,1006,,17,WN4843P,2,,1,,,,4,5
100694,1006,,18,WN4843P,2,,1,,,,4,5
100694,1006,,17,UNKNOWN,2,,,,,,1,2
100694,1006,,22,WN1997L,1,1,,,,,,
100894,1023,,22,WN1497U,2,,,,,,,
100894,1023,,10,WN7312ND,1,,,,,,,
100894,1023,,22,WN4055M,2,,,,,,,
100894,1023,,22,WN6721JB,2,,,,,,1,2
100894,1023,,22,WN6048MD,2,,,,,,1,1
100894,1023,,22,UNKNOWN,2,,,,,,9,2
100894,1023,,22,WN408DY,3,,,,,,,
100894,1023,,22,WN408DY,3,,,,,,,
100894,1023,,22,WN8216GB,2,,3,,,,9,8
100894,1023,,22,WN3856LH,3,1,,,,,9,8
100894,1023,,22,WN5806MD,2,1,,,,,9,3
100894,1023,,22,WN9926P,2,,,,,,9,2
100894,1023,,22,WN0645MF,2,,4,,,,1,1
100894,1023,,22,WN0645MF,2,,,,,,4,2
100894,1023,,22,WN1414D,1,,,,,,1,6
100894,1023,,22,WN8759MC,1,,1,,,,1,2
100894,1023,,22,WN7604LI,2,,,,,,1,1
100894,1023,,22,WN7604LI,2,,,,,,4,1
100894,1023,,22,WN509C,2,1,1,,,,9,2
100894,1023,,22,WN0544NA,2,1,,,,,9,8
100894,1023,,22,WN5782MC,1,,,,,,1,1
100894,1023,,22,UNKNOWN,1,,,,,,,
100894,1023,,18,WN1260LL,2,3,,,,,,
100894,1023,,22,WN2658NC,2,,,,,,1,4
100894,1023,,22,WN6599MD,2,,1,,,,,
100894,1023,,22,WN5468Y,2,,2,,,,,
100894,1023,,22,WN3009NE,2,,,,,,1,2
100894,1023,,22,WN6615MB,2,,,,,,9,5
100894,1023,,22,WN3045T,2,,,,,,,
100894,1023,,22,WN0409LE,2,1,1,,,,9,3
100894,1023,,22,WN0409LE,2,,,,,,,
100894,1023,,22,WN0409LE,2,,,,,,,
100994,1006,,17,WN1608RB,2,,1,,,,1,8
100994,1006,,17,WN5672W,3,,,,,,1,5
100994,1006,,17,WN6343MC,2,,,,,,9,2
100994,1006,,17,WN7540LA,2,,,,,,,
100994,1006,,17,WN1283JD,3,,,,,,9,2
100994,1006,,17,WN6295RA,2,,,,,,1,4
100994,1006,,18,WN0039LJ,3,,,,,,,
100994,1006,,17,WN0039LJ,3,,,,,,,
100994,1006,,17,WN5318RA,2,,,,,,,
100994,1006,,17,WN0082JD,2,,,,,,1,5
100994,1006,,18,WN5798LE,2,4,,,,,1,4
100994,1006,,17,WN5745MD,2,,,,,,,
100994,1006,,18,WN9256GA,2,3,,,,,1,10
100994,1006,,18,WN5432LJ,3,,,,,,1,3
100994,1006,,17,WN5778LD,1,,,,,,1,6
100994,1006,,18,WN2883KD,3,6,,,,,1,7
100994,1006,,18,UNKNOWN,2,,,,,,,
100994,1006,,17,WN5747J,3,,,,,,1,2
100994,1006,,17,WN5762RB,2,,2,,,,1,2
100994,1006,,17,WN5762RB,2,,,,,,4,1
100994,1006,,10,WN302DV,2,,,,,,,
100994,1006,,17,WN288BG,1,,,,,,1,2
100994,1006,,17,UNKNOWN,1,,1,,,,,
100994,1006,,17,WN5468RC,2,,,,,,4,1
100994,1006,,17,WN6627GC,1,,1,,,,,
100994,1006,,17,WN0648KD,2,,,,,,,
100994,1006,,17,WN9560RB,3,,,,,,,
100994,1006,,17,WN7820R,3,,,,,,,
100994,1006,,10,WN3642LI,1,,,,,,,
100994,1006,,10,WN3642LI,1,,,,,,,
100994,1006,,18,WN0433LE,4,5,,,,,,
100994,1006,,18,WN5835RB,3,,,,,,1,1
100994,1006,,17,WN5835RB,3,,3,,,,,
100994,1006,,17,WN3918LK,2,,,,,,9,1
100994,1006,,17,WN6154NC,3,,,,,,,
100994,1006,,11,WN8136J,1,,,,,,,
100994,1006,,17,WN5095JR,2,,,,,,1,12
100994,1006,,17,WN6473ME,3,,1,,,,1,2
100994,1006,,17,WN6473ME,3,,,,,,4,1
100994,1006,,17,WN1320MD,1,,,,,,1,3
100994,1006,,17,WN809U,1,,,,,,,
100994,1006,,17,WN2634JM,3,,,,,,1,10
100994,1006,,18,WN662DB,2,,,,,,1,20
100994,1006,,17,WN662DB,2,,,,,,,
100994,1006,,17,WN4875RA,2,,,,,,,
100994,1006,,17,WN6003RA,2,,,,,,9,1
100994,1006,,17,WN0938KD,1,,,,,,,
100994,1006,,18,WN689BJ,2,2,,,,,1,3
100994,1006,,17,WN6764R,1,,,,,,1,4
100994,1006,,17,WN7966KE,5,,,,,,,
100994,1006,,17,WN5816R,2,,,,,,,
100994,1006,,17,WN3248Y,1,,,,,,,
100994,1006,,17,WN1251MA,2,,1,,,,,
100994,1006,,18,WN4710RB,2,,,,,,1,12
100994,1006,,18,WN654BL,2,,,,,,1,2
100994,1006,,18,WN4489RA,2,,,,,,,
100994,1006,,17,WN4489RA,2,,,,,,,
100994,1006,,17,WN3469LI,3,,1,,,,,
100994,1006,,17,WN3469LI,3,,,,,,,
100994,1006,,17,WN4876N,2,1,,,,,1,2
100994,1006,,11,WN0555RC,2,,1,,,,,
100994,1006,,17,WN405BU,2,,,,,,,
100994,1006,,17,WN5667RB,2,,,,,,,
100994,1006,,17,WN2944RD,2,,1,,,,4,4
100994,1006,,17,WN2668NE,2,,,,,,,
100994,1006,,17,WN3416LI,3,,,,,,4,2
100994,1006,,17,WN6708RA,2,,,,,,1,1
100994,1006,,18,WN7990RC,3,,,,,,1,1
100994,1006,,17,WN7990RC,3,,,,,,,
100994,1006,,18,WN1612JS,3,,,,,,1,1
100994,1006,,17,WN4079LB,2,,,,,,,
100994,1006,,17,WN8038JB,3,,,,,,,
100994,1006,,17,WN7103X,2,,,,,,9,2
100994,1006,,18,WN1230NE,2,,1,,,,,
100994,1006,,17,WN2106GC,2,,,,,,9,1
100994,1006,,10,WN4483RA,2,,,,,,,
100994,1006,,17,WN4462RB,1,,1,,,,,
100994,1006,,18,WN0871KT,2,,,,,,4,2
100994,1151,,23,WN6490NC,2,,,,,,,
100994,1151,,23,UNKNOWN,1,,,,,,,
100994,1151,,23,WN191DR,1,,,,,,,
100994,1151,,23,WN170DK,3,,,,,,1,1
100994,1151,,23,WN170DK,3,,,,,,4,1
100994,1151,,23,WN3499MA,2,,,,,,,
100994,1151,,23,WN257CC,1,,,,,,,
100994,1151,,23,WN0502NA,1,,,,,,9,5
100994,1151,,23,WN2416JD,2,,,,,,,
100994,1151,,82,WN2416JD,2,,,,,,,
100994,1151,,23,WN6919A,2,,,,,,,
100994,1151,,23,WN943BL,2,,,,,,9,4
100994,1151,,23,WN6634GB,2,,,,,,9,1
100994,1151,,16,WN2964U,1,,,,,,9,12
100994,1151,,82,WN2964U,1,,,,,,,
100994,1151,,23,WN9041KS,2,,,,,,1,1
100994,1151,,23,WN9041KS,2,,,,,,4,1
100994,1151,,23,WN1595RA,1,,,,,,,
100994,1151,,22,UNKNOWN,2,,,,,,1,2
100994,1151,,16,WN6463LF,2,,,,,,4,1
100994,1151,,23,WN6463LF,2,,,,,,,
100994,1151,,23,UNKNOWN,2,,,,,,,
100994,1151,,23,WN8570LF,4,,,,,,9,4
100994,1151,,23,WN6423LH,3,,,,,,,
100994,1151,,23,WN1882NC,3,,,,,,,
100994,1151,,16,WN1882NC,3,,,,,,,
100994,1151,,23,WN4461RB,2,,,,,,,
100994,1151,,23,WN6743NE,2,,,,,,,
100994,1151,,23,WN6488NE,2,,,,,,,
100994,1151,,23,WN7491R,3,,,,,,,
100994,1151,,16,WN7491R,3,,,,,,4,2
100994,1151,,23,WN8713LF,2,,,,,,,
100994,1151,,23,WN4315H,2,,,,,,,
100994,1151,,23,WN1117ND,4,,,,,,,
100994,1151,,16,WN1117ND,4,,,,,,,
100994,1151,,23,WN4547R,4,,1,,,,1,3
100994,1151,,23,WN4240NE,1,,,,,,,
100994,1151,,23,WN5041R,2,,,,,,9,3
100994,1151,,16,WN5041R,2,,,,,,1,1
100994,1151,,16,WN5041R,2,,,,,,9,2
100994,1151,,23,UNKNOWN,2,,,,,,1,2
100994,1151,,23,WN3690RD,2,,,,,,,
100994,1151,,23,UNKNOWN,3,,,,,,,
100994,1151,,16,UNKNOWN,3,,,,,,,
100994,1151,,23,WN6837LD,2,,,,,,,
100994,1151,,82,WN7937LB,2,,,,,,,
100994,1151,,23,WN7937LB,2,,,,,,4,2
100994,1151,,23,WN2763JE,1,,,,,,1,1
100994,1151,,16,WN2763JE,1,,,,,,,
100994,1151,,23,WN4969KC,3,,,,,,,
100994,1151,,16,WN4969KC,3,,,,,,,
100994,1151,,23,WN6057ND,3,,,,,,,
100994,1151,,23,WN8509LB,1,,,,,,,
100994,1151,,23,WN9771JC,3,,,,,,1,5
100994,1151,,82,WN9771JC,3,,,,,,,
100994,1151,,82,UNKNOWN,2,,,,,,1,1
100994,1151,,23,WN4818RA,2,,1,,,,1,3
100394,1173,,11,WN8665LA,1,1,1,,,,1,5
100394,1173,,11,WN1420LE,1,1,,,,,9,3
100394,1173,,11,WN3160F,1,,1,,,,4,2
100394,1173,,11,WN2164MA,2,1,1,,,,4,4
100394,1173,,11,WN2955KC,1,,2,,,,,
100394,1173,,11,WN1950MA,1,,,,,,1,2
100394,1173,,11,WN7719KE,2,4,,,,,1,2
100394,1173,,11,WN6610KH,1,,,,,,,
100394,1173,,11,WN8610KE,1,1,,,,,4,2
100394,1173,,11,WN1004LE,1,,2,,,,,
100394,1173,,11,WN6209KH,1,,1,,,,,
100394,1173,,11,WN5664KS,1,1,1,,,,1,6
100394,1173,,11,WN6789GB,2,,,,,,,
100394,1173,,11,WN5958LH,1,,,,,,1,1
100394,1173,,11,WN1441LD,1,,,,,,9,20
100394,1173,,11,WN0999LE,1,,,,,,1,3
100394,1173,,11,WN651S,1,,,,,,9,12
100394,1173,,11,WN7619KE,1,,,,,,,
100394,1173,,11,WN0158LB,1,,,,,,,
100394,1173,,11,WN6408LE,1,,,,,,1,2
100394,1173,,11,WN1206MB,1,1,,,,,,
100394,1173,,11,WN0411MF,1,,,,,,,
100394,1173,,11,WN8426F,2,1,,,,,4,2
100394,1173,,11,WN7313RA,1,,,,,,,
100394,1174,,11,WN3266MD,2,,,,,,,
100394,1174,,11,WN7073K,2,,,,,,1,2
100394,1174,,11,WN1354LD,1,,,,,,1,12
100394,1174,,11,WN8998G,1,,2,,,,,
100394,1174,,11,WN239GB,3,1,,,,,,
100394,1174,,11,WN682CG,1,,,,,,1,6
100394,1174,,11,WN682CG,1,,,,,,4,1
100394,1174,,11,WN2828LF,3,1,1,,,,1,6
100394,1174,,11,WN3234G,2,,1,,,,1,10
100394,1174,,11,WN5315R,2,,,,,,4,2
100394,1174,,11,WN4050MA,1,,,,,,,
100394,1174,,11,WN6708MC,1,,1,,,,1,5
100394,1174,,11,WN2284Z,1,,,,,,,
100394,1174,,11,WN2583RA,2,,,,,,,
100394,1174,,11,WN2346L,2,,,,,,,
100394,1174,,11,WN9637K,1,,,,,,,
100394,1174,,11,WN0558ME,4,,3,,,,4,6
100394,1174,,11,WN5111KV,2,,,,,,1,6
100394,1174,,11,WN615DM,1,,,,,,1,2
100394,1174,,11,WN6161KD,2,,,,,,,
100394,1174,,11,WN571ED,1,,,,,,,
100394,1174,,11,WN6690MC,2,,1,,,,4,1
100394,1174,,11,WN8722LF,3,,1,,,,1,4
100394,1174,,11,WN8722LF,3,,,,,,4,2
100394,1174,,11,OR617NS,3,,,,,,4,12
100394,1174,,11,WN3972JE,1,,,,,,1,2
100494,1279,,13,WN6065M,2,,,,,,,
100794,1050,,11,WN7634RA,2,,,,,,,
100794,1050,,11,WN0259,2,,,,,,,
100794,1050,,11,WN8277LH,2,,1,,,,,
100794,1050,,11,WN9300LE,1,,,,,,,
100794,1050,,11,WN4264RC,3,,,,,,1,7
100794,1050,,10,WN3336GB,2,,,,,,,
100794,1050,,11,WN615KW,4,,,,,,,
100794,1235,,13,UNKNOWN,1,,,,,,,
100794,1235,,13,WN6700S,1,,,,,,,
100794,1235,,13,WN3355ME,2,,,,,,,
100794,1235,,13,WN0431FW,3,,,,,,4,2
100794,1235,,13,UNKNOWN,1,,,,,,,
100794,1235,,13,WN6406KE,3,,,,,,,
100794,1235,,13,WN2570M,1,,,,,,,
100794,1235,,13,UNKNOWN,1,,,,,,1,2
100794,1235,,13,WN1524MF,2,,,,,,,
100794,1235,,11,WN0966RB,1,,,,,,1,2
100794,1235,,13,WN6363MB,3,,,,,,,
100794,1235,,13,WN6038MD,3,,,,,,,
100794,1235,,13,WN1702MF,3,,,,,,,
100794,1235,,13,WN1467LE,1,,,,,,9,2
100894,1126,,13,UNKNOWN,2,,,,,,1,2
100894,1126,,13,WN0563RB,3,,,,,,,
100894,1126,,13,UNKNOWN,2,,,,,,,
100894,1126,,13,WN0151JA,1,,,,,,,
100894,1126,,13,UNKNOWN,2,,,,,,,
100894,1126,,13,WN4811,2,,,,,,,
100894,1126,,13,WN1493QB,2,,,,,,4,2
100894,1126,,13,WN4508LB,2,,,,,,,
100894,1174,,11,WN2580LE,3,,,,,,,
100894,1174,,11,WN2067MA,2,,1,,,,9,2
100894,1174,,11,WN7079P,2,,,,,,,
100894,1174,,11,WN4484GD,2,,,,,,1,2
100894,1174,,11,WN4583LK,1,,1,,,,,
100894,1174,,11,WN3284MD,1,,,,,,1,1
100894,1174,,11,UNKNOWN,1,,,,,,1,10
100894,1174,,11,WN3139NE,3,,,,,,1,4
100894,1174,,11,WN1642MA,3,,,,,,,
100894,1174,,11,WN256DL,3,,,,,,1,2
100894,1174,,11,WN6524JE,2,,,,,,,
100894,1174,,11,WN2242RD,2,,,,,,,
100894,1174,,11,WN7382PC,2,,,,,,1,1
100894,1174,,11,WN5086MC,3,,,,,,,
100894,1174,,11,WN6033MB,2,,1,,,,1,4
100894,1174,,11,WN6978GB,3,,,,,,,
100894,1174,,11,WN7025KS,1,,,,,,,
100894,1174,,11,WN586DU,2,,,,,,4,1
100894,1174,,11,WN8996EM,1,,,,,,,
100894,1174,,11,WN3026W,2,,,,,,1,1
100894,1174,,11,WN7650RC,2,,,,,,,
100894,1174,,11,WN0069MD,3,,,,,,,
100894,1174,,11,WN2881RC,2,,,,,,,
100894,1174,,11,WN4562JR,1,,2,,,,1,3
100894,1174,,11,WN7701RC,2,,,,,,1,1
100894,1174,,11,WN492BK,2,,,,,,9,2
100894,1174,,11,WN5689KD,3,,,,,,,
100894,1174,,11,WN8871K,3,1,4,,,,4,10
100894,1174,,11,WN9122RA,2,,,,,,1,3
100894,1174,,11,WN0671MF,3,,,,,,,
100894,1174,,11,WN2640LK,1,,1,,,,9,2
100894,1174,,11,WN9301KS,2,,1,,,,1,6
100894,1174,,11,WN9301KS,2,,,,,,9,2
100894,1174,,11,WN925DB,3,,,,,,,
100894,1174,,11,WN3838T,1,,,,,,,
100894,1174,,11,WN1495Z,2,,1,,,,,
100894,1174,,11,WN1658NC,3,,,,,,4,3
100894,1174,,11,WN9913JB,3,,,,,,,
100894,1174,,11,WN8926RA,2,1,,,,,1,2
100894,1174,,11,WN8926RA,2,,,,,,4,2
100894,1174,,11,WN4634MA,3,4,,,,,1,4
100894,1174,,11,WN8203T,2,1,2,,,,4,5
100894,1174,,11,WN0967JF,2,,,,,,1,2
100894,1174,,11,WN6273U,3,,,,,,1,20
100894,1174,,11,WN1355LB,1,,,,,,,
100894,1174,,11,WN8948RA,1,1,,,,,1,3
100894,1174,,11,WN7254LD,1,,,,,,4,1
100894,1174,,11,WN1394ME,3,2,1,,,,1,3
100894,1174,,11,WN6331KH,3,,,,,,1,2
100894,1174,,11,WN1298GC,2,,,,,,1,2
100894,1174,,11,WN3863N,5,,,,,,9,2
100894,1174,,11,WN7479W,2,,,,,,,
100894,1174,,11,WN2293P,1,2,,,,,,
100894,1174,,11,WN679DD,2,,,,,,,
100894,1174,,11,WN4498MB,2,,,,,,9,1
100894,1174,,11,WN6777H,2,2,,,,,1,4
100894,1174,,11,WN4094E,2,,,,,,1,1
100894,1174,,11,WN6226T,2,,,,,,,
100894,1174,,11,WN5365LH,2,,1,,,,9,2
100894,1174,,11,WN5522LF,2,,1,,,,4,15
100894,1174,,11,WN3541RD,3,,,,,,,
100894,1174,,11,WN109BA,2,,2,,,,1,2
100894,1174,,11,WN8554KU,2,,,,,,1,4
100894,1174,,11,WN2034MF,4,,,,,,1,3
100894,1174,,11,WN4932JB,2,,,,,,,
100894,1174,,11,WN466GC,3,,,,,,1,2
100894,1174,,11,WN0939LI,4,3,,,,,1,5
100894,1174,,11,WN134AY,3,,,,,,1,5
100894,1174,,11,WN2144MB,2,1,,,,,1,10
100994,1149,,11,WN7539LA,2,,,,,,,
100994,1149,,13,WN726GA,2,,,,,,,
100994,1149,,11,WN0295KT,2,,,,,,,
100994,1149,,13,WN0295KT,2,,,,,,4,1
100994,1149,,11,WN5854RB,2,,,,,,,
100994,1149,,13,WN5854RB,2,,,,,,9,1
100994,1149,,11,WN1554J,3,,,,,,,
100994,1149,,13,WN1712GA,1,,,,,,,
100994,1149,,11,WN1712GA,1,,,,,,,
100994,1149,,11,WN5516N,2,2,,,,,1,8
100994,1149,,11,WN8710LB,2,,,,,,,
100994,1149,,11,WN6940GC,2,,,,,,1,1
100994,1149,,11,WN3383GC,2,,,,,,1,1
100994,1149,,11,WN3368M,4,,,,,,1,7
100994,1149,,13,WN3913U,2,,,,,,,
100994,1149,,11,WN9318MD,2,2,1,,,,9,4
100994,1149,,11,UNKNOWN,2,3,,,,,1,6
100994,1149,,11,UNKNOWN,2,,,,,,4,6
100994,1149,,11,WN8043JB,2,3,1,,,,1,4
100994,1149,,13,WN7722RC,2,,,,,,1,1
100994,1149,,13,WN990GD,1,,,,,,1,7
100994,1149,,13,WN624CL,3,1,1,,,,1,6
100994,1149,,13,WN8327GA,1,,,,,,1,1
100994,1149,,11,WN676CB,2,,2,,,,9,6
100994,1149,,13,WN676CB,2,,,,,,,
100994,1149,,11,WN222GC,2,,,,,,,
100994,1149,,13,WN222GC,2,,,,,,,
100994,1149,,11,UNKNOWN,2,,,,,,4,2
101094,1013,,7,WN7874GB,1,,,,,,,
101094,1013,,7,WN0156RC,1,,,,,,1,1
101394,1013,,7,WN2599T,1,,,,,,,
101394,1013,,7,WN8765MC,2,,,,,,,
101394,1013,,7,WN3812LF,2,2,,,,,,
101394,1041,,7,WN7843GB,1,,,,,,,
101394,1041,,7,WN0604JF,2,,,,,,,
101394,1153,,21,1,1,,1,,,,,
101394,1153,,21,2,1,,,,,,,
101394,1153,,21,3,1,,,,,,,
101394,1153,,21,4,1,,,,,,,
101394,1153,,21,5,1,,,,,,,
101394,1153,,21,6,1,,,,,,,
101394,1153,,21,7,1,,,,,,,
101394,1153,,21,8,1,,,,,,,
101394,1153,,21,9,1,,1,,,,,
101394,1153,,21,10,1,,,,,,,
101394,1153,,21,11,1,,,,,,,
101394,1153,,21,12,1,,,,,,,
101394,1153,,21,13,1,,,,,,,
101394,1153,,21,14,1,,,,,,,
101394,1153,,21,15,1,,2,,,,,
101394,1153,,21,16,1,,,,,,,
101394,1153,,21,17,1,,,,,,,
101394,1153,,21,18,1,,,,,,,
101394,1153,,21,19,1,,,,,,,
101394,1153,,21,20,1,,1,,,,,
101494,1153,,21,1,1,,1,,,,,
101494,1153,,21,2,1,,,,,,,
101494,1153,,21,3,1,,,,,,,
101494,1153,,21,4,1,,,,,,,
101494,1153,,21,5,1,,,,,,,
101494,1153,,21,6,1,,,,,,,
101494,1153,,21,7,1,,,,,,,
101494,1153,,21,8,1,,,,,,,
101494,1153,,21,9,1,,,,,,,
101494,1153,,21,10,1,,,,,,,
101594,1013,,7,WN2656RD,2,,,,,,,
101594,1013,,7,WN4893MB,1,1,,,,,1,6
101594,1013,,7,WN0789RD,2,2,,,,,,
101594,1013,,7,WN4460MD,2,,,,,,,
101594,1013,,7,WN8391MB,2,2,,,,,1,1
